competition_name;match_id;match_number;fixture;team;player_id;total_playing_time;effective_playing_time;in_possession_time;out_of_possession_time
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMA;TMA016;98;50.1077;22.774;27.3337
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMA;TMA013;98;54.3401;27.3572;26.9829
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMA;TMA020;98;54.3814;29.1594;25.222
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMA;TMA005;58;31.4473;14.2512;17.1961
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMA;TMA023;52;28.4902;14.6698;13.8204
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMA;TMA006;47;24.759;11.8106;12.9484
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMA;TMA021;44;22.8965;11.8212;11.0753
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMA;TMA022;40;21.3526;11.6318;9.7208
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMA;TMA015;17;9.2906;4.5753;4.7153
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMD;TMD014;48;26.2455;12.3339;13.9116
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMD;TMD015;98;50.3631;25.4377;24.9254
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMD;TMD007;62;34.6415;18.1479;16.4936
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMD;TMD012;52;27.6714;13.849;13.8224
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMD;TMD009;57;28.8675;14.3842;14.4833
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMD;TMD017;98;53.6379;24.3117;29.3262
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMD;TMD003;98;53.2246;28.1273;25.0973
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMD;TMD004;98;50.3542;23.2933;27.0609
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMD;TMD021;98;54.8235;25.289;29.5345
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMD;TMD011;46;24.2471;13.0549;11.1922
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMD;TMD019;98;51.3886;25.3063;26.0823
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMD;TMD023;52;26.7774;13.5513;13.2261
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMD;TMD022;50;25.2633;13.1719;12.0914
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMD;TMD018;46;23.2276;12.5275;10.7001
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMD;TMD006;41;20.7302;10.4441;10.2861
Example Cup 2024;EXC2024-M17;17;TMA v TMD;TMD;TMD001;36;18.3224;9.2737;9.0487
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMB;TMB017;60;31.8053;16.4919;15.3134
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMB;TMB002;49;24.5276;11.4362;13.0914
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMB;TMB023;97;48.5632;25.6928;22.8704
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMB;TMB003;84;46.5009;21.2671;25.2338
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMB;TMB021;97;48.8628;21.9978;26.865
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMB;TMB019;97;53.4733;25.4488;28.0245
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMB;TMB007;74;37.9509;20.0013;17.9496
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMB;TMB013;89;47.4295;21.6604;25.7691
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMB;TMB008;97;53.6984;25.8724;27.826
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMB;TMB004;97;52.7385;26.8809;25.8576
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMB;TMB012;97;51.5174;25.0185;26.4989
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMB;TMB014;48;24.9043;13.6904;11.2139
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMB;TMB020;37;18.8278;9.4509;9.3769
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMB;TMB009;23;12.7303;6.2046;6.5257
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMB;TMB001;13;6.8159;3.1827;3.6332
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMB;TMB010;8;4.1681;2.2545;1.9136
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMC;TMC005;50;25.9565;14.2132;11.7433
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMC;TMC001;55;28.2124;14.8322;13.3802
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMC;TMC011;97;48.6233;24.3852;24.2381
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMC;TMC008;97;50.5641;27.4781;23.086
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMC;TMC004;97;50.8777;24.8822;25.9955
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMC;TMC012;97;51.4433;23.9681;27.4752
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMC;TMC003;97;51.764;24.02;27.744
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMC;TMC006;97;50.1286;26.2705;23.8581
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMC;TMC016;63;33.0557;16.0534;17.0023
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMC;TMC014;81;43.9302;21.0629;22.8673
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMC;TMC020;51;25.5852;12.5955;12.9897
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMC;TMC017;47;25.3883;12.2382;13.1501
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMC;TMC018;46;25.5054;11.7623;13.7431
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMC;TMC013;42;22.3784;10.5913;11.7871
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMC;TMC002;34;17.7654;9.1932;8.5722
Example Cup 2024;EXC2024-M18;18;TMB v TMC;TMC;TMC015;16;8.0585;3.7139;4.3446
Example Cup 2024;EXC2024-M19;19;TME v TMH;TME;TME019;96;51.4171;24.3994;27.0177
Example Cup 2024;EXC2024-M19;19;TME v TMH;TME;TME017;96;49.7645;26.6014;23.1631
Example Cup 2024;EXC2024-M19;19;TME v TMH;TME;TME023;96;51.5723;24.6415;26.9308
Example Cup 2024;EXC2024-M19;19;TME v TMH;TME;TME007;54;28.6086;14.226;14.3826
Example Cup 2024;EXC2024-M19;19;TME v TMH;TME;TME005;57;31.4027;15.4466;15.9561
Example Cup 2024;EXC2024-M19;19;TME v TMH;TME;TME002;96;48.7097;22.5046;26.2051
Example Cup 2024;EXC2024-M19;19;TME v TMH;TME;TME021;96;53.5717;24.7822;28.7895
Example Cup 2024;EXC2024-M19;19;TME v TMH;TME;TME010;60;32.6194;14.9811;17.6383
Example Cup 2024;EXC2024-M19;19;TME v TMH;TME;TME014;62;31.9959;15.736;16.2599
Example Cup 2024;EXC2024-M19;19;TME v TMH;TME;TME022;67;35.3227;17.737;17.5857
Example Cup 2024;EXC2024-M19;19;TME v TMH;TME;TME004;96;52.8115;23.8798;28.9317
Example Cup 2024;EXC2024-M19;19;TME v TMH;TME;TME015;42;21.1114;9.926;11.1854
Example Cup 2024;EXC2024-M19;19;TME v TMH;TME;TME003;39;21.3903;9.9537;11.4366
Example Cup 2024;EXC2024-M19;19;TME v TMH;TME;TME009;36;18.171;8.9517;9.2193
Example Cup 2024;EXC2024-M19;19;TME v TMH;TME;TME006;34;18.1063;8.5609;9.5454
Example Cup 2024;EXC2024-M19;19;TME v TMH;TME;TME001;29;15.0118;7.2249;7.7869
Example Cup 2024;EXC2024-M19;19;TME v TMH;TMH;TMH003;96;48.819;22.9416;25.8774
Example Cup 2024;EXC2024-M19;19;TME v TMH;TMH;TMH005;96;50.2755;23.515;26.7605
Example Cup 2024;EXC2024-M19;19;TME v TMH;TMH;TMH018;96;48.0286;25.1446;22.884
Example Cup 2024;EXC2024-M19;19;TME v TMH;TMH;TMH008;69;35.6595;16.9762;18.6833
Example Cup 2024;EXC2024-M19;19;TME v TMH;TMH;TMH015;96;53.4705;27.3407;26.1298
Example Cup 2024;EXC2024-M19;19;TME v TMH;TMH;TMH013;96;48.3588;23.7737;24.5851
Example Cup 2024;EXC2024-M19;19;TME v TMH;TMH;TMH007;96;50.2355;23.3328;26.9027
Example Cup 2024;EXC2024-M19;19;TME v TMH;TMH;TMH012;63;34.5249;17.5887;16.9362
Example Cup 2024;EXC2024-M19;19;TME v TMH;TMH;TMH002;53;28.2047;14.597;13.6077
Example Cup 2024;EXC2024-M19;19;TME v TMH;TMH;TMH014;56;28.9476;13.694;15.2536
Example Cup 2024;EXC2024-M19;19;TME v TMH;TMH;TMH004;51;25.7078;12.3253;13.3825
Example Cup 2024;EXC2024-M19;19;TME v TMH;TMH;TMH016;45;22.6863;11.5789;11.1074
Example Cup 2024;EXC2024-M19;19;TME v TMH;TMH;TMH017;43;22.5739;12.029;10.5449
Example Cup 2024;EXC2024-M19;19;TME v TMH;TMH;TMH009;40;20.4281;9.6707;10.7574
Example Cup 2024;EXC2024-M19;19;TME v TMH;TMH;TMH021;33;16.8155;8.0959;8.7196
Example Cup 2024;EXC2024-M19;19;TME v TMH;TMH;TMH010;27;14.2963;7.2187;7.0776
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMF;TMF010;95;51.9245;27.6843;24.2402
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMF;TMF007;102;52.6993;24.2999;28.3994
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMF;TMF009;102;54.6687;26.0909;28.5778
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMF;TMF012;102;51.1704;23.0608;28.1096
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMF;TMF017;77;40.2307;19.4675;20.7632
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMF;TMF019;63;32.0166;16.0399;15.9767
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMF;TMF002;102;52.2143;24.9909;27.2234
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMF;TMF023;58;29.0111;15.1979;13.8132
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMF;TMF006;102;52.8005;25.3816;27.4189
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMF;TMF022;58;32.0705;15.2757;16.7948
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMF;TMF015;102;52.4746;27.7599;24.7147
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMF;TMF013;44;22.739;12.0174;10.7216
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMF;TMF008;44;22.5986;11.7139;10.8847
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMF;TMF020;39;20.3455;10.7715;9.574
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMF;TMF001;25;13.2952;6.5657;6.7295
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMF;TMF014;7;3.6997;1.8444;1.8553
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMG;TMG018;102;54.339;24.9888;29.3502
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMG;TMG009;102;51.685;26.7998;24.8852
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMG;TMG017;96;50.0491;25.5045;24.5446
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMG;TMG016;102;52.1762;28.1856;23.9906
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMG;TMG022;70;38.5065;18.2962;20.2103
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMG;TMG005;102;54.3602;29.7034;24.6568
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMG;TMG007;102;53.5749;26.7252;26.8497
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMG;TMG001;76;42.3648;20.6186;21.7462
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMG;TMG013;48;25.3506;13.441;11.9096
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMG;TMG002;102;54.9188;28.8678;26.051
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMG;TMG008;75;40.2032;20.4314;19.7718
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMG;TMG003;54;27.872;15.0332;12.8388
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMG;TMG021;32;16.3435;8.848;7.4955
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMG;TMG011;27;14.596;7.7489;6.8471
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMG;TMG023;26;14.1653;6.5733;7.592
Example Cup 2024;EXC2024-M20;20;TMF v TMG;TMG;TMG010;6;3.1209;1.4291;1.6918
Example Cup 2024;EXC2024-M21;21;TMI v TML;TMI;TMI016;73;36.6314;17.0208;19.6106
Example Cup 2024;EXC2024-M21;21;TMI v TML;TMI;TMI002;99;51.4195;26.8256;24.5939
Example Cup 2024;EXC2024-M21;21;TMI v TML;TMI;TMI010;91;46.2519;22.3551;23.8968
Example Cup 2024;EXC2024-M21;21;TMI v TML;TMI;TMI006;99;52.0771;24.4196;27.6575
Example Cup 2024;EXC2024-M21;21;TMI v TML;TMI;TMI018;99;53.8235;25.9504;27.8731
Example Cup 2024;EXC2024-M21;21;TMI v TML;TMI;TMI020;69;34.5535;16.0566;18.4969
Example Cup 2024;EXC2024-M21;21;TMI v TML;TMI;TMI013;99;51.273;27.6601;23.6129
Example Cup 2024;EXC2024-M21;21;TMI v TML;TMI;TMI017;89;47.5591;24.5177;23.0414
Example Cup 2024;EXC2024-M21;21;TMI v TML;TMI;TMI007;99;54.1992;26.4416;27.7576
Example Cup 2024;EXC2024-M21;21;TMI v TML;TMI;TMI012;86;44.4763;22.9294;21.5469
Example Cup 2024;EXC2024-M21;21;TMI v TML;TMI;TMI014;99;54.8304;28.2151;26.6153
Example Cup 2024;EXC2024-M21;21;TMI v TML;TMI;TMI001;30;16.3056;8.2778;8.0278
Example Cup 2024;EXC2024-M21;21;TMI v TML;TMI;TMI022;26;13.4956;6.9851;6.5105
Example Cup 2024;EXC2024-M21;21;TMI v TML;TMI;TMI021;13;6.7473;3.1298;3.6175
Example Cup 2024;EXC2024-M21;21;TMI v TML;TMI;TMI009;10;5.4324;2.9161;2.5163
Example Cup 2024;EXC2024-M21;21;TMI v TML;TMI;TMI005;8;4.2371;2.2872;1.9499
Example Cup 2024;EXC2024-M21;21;TMI v TML;TML;TML009;99;51.1149;27.1067;24.0082
Example Cup 2024;EXC2024-M21;21;TMI v TML;TML;TML011;64;33.3531;15.4137;17.9394
Example Cup 2024;EXC2024-M21;21;TMI v TML;TML;TML019;71;39.2693;17.7175;21.5518
Example Cup 2024;EXC2024-M21;21;TMI v TML;TML;TML010;67;34.8862;17.8884;16.9978
Example Cup 2024;EXC2024-M21;21;TMI v TML;TML;TML007;76;41.8878;20.3148;21.573
Example Cup 2024;EXC2024-M21;21;TMI v TML;TML;TML015;99;50.9806;27.3685;23.6121
Example Cup 2024;EXC2024-M21;21;TMI v TML;TML;TML013;99;54.9601;24.9268;30.0333
Example Cup 2024;EXC2024-M21;21;TMI v TML;TML;TML004;99;51.7335;27.3233;24.4102
Example Cup 2024;EXC2024-M21;21;TMI v TML;TML;TML006;99;50.1259;25.6909;24.435
Example Cup 2024;EXC2024-M21;21;TMI v TML;TML;TML018;67;35.3413;16.913;18.4283
Example Cup 2024;EXC2024-M21;21;TMI v TML;TML;TML017;99;49.6179;24.0354;25.5825
Example Cup 2024;EXC2024-M21;21;TMI v TML;TML;TML003;35;17.7999;8.3922;9.4077
Example Cup 2024;EXC2024-M21;21;TMI v TML;TML;TML023;32;17.4174;7.9059;9.5115
Example Cup 2024;EXC2024-M21;21;TMI v TML;TML;TML005;32;17.5725;9.1085;8.464
Example Cup 2024;EXC2024-M21;21;TMI v TML;TML;TML021;28;14.1465;6.3784;7.7681
Example Cup 2024;EXC2024-M21;21;TMI v TML;TML;TML002;23;12.3789;5.6239;6.755
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMJ;TMJ009;98;52.5731;25.3819;27.1912
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMJ;TMJ010;79;40.0338;21.2122;18.8216
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMJ;TMJ016;86;47.8688;23.088;24.7808
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMJ;TMJ004;74;41.2669;20.8544;20.4125
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMJ;TMJ018;98;49.5713;26.0428;23.5285
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMJ;TMJ017;54;28.2443;12.7592;15.4851
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMJ;TMJ023;98;50.7249;22.903;27.8219
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMJ;TMJ013;98;49.8829;24.3219;25.561
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMJ;TMJ008;98;49.5106;26.942;22.5686
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMJ;TMJ011;98;53.4356;28.5795;24.8561
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMJ;TMJ021;67;34.1406;16.7088;17.4318
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMJ;TMJ015;44;24.1311;12.9543;11.1768
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMJ;TMJ022;31;16.487;8.5343;7.9527
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMJ;TMJ012;24;12.8227;6.0888;6.7339
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMJ;TMJ001;19;10.3128;4.9752;5.3376
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMJ;TMJ005;12;6.2589;2.8794;3.3795
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMK;TMK016;98;51.2401;25.8255;25.4146
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMK;TMK011;98;53.6195;29.2371;24.3824
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMK;TMK014;98;51.3508;24.5868;26.764
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMK;TMK018;98;51.4773;23.5926;27.8847
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMK;TMK004;98;53.4959;28.6677;24.8282
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMK;TMK006;89;48.4153;23.8972;24.5181
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMK;TMK017;46;25.5952;12.2251;13.3701
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMK;TMK001;75;38.1746;19.1458;19.0288
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMK;TMK005;49;25.1992;13.1043;12.0949
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMK;TMK002;98;50.434;26.8024;23.6316
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMK;TMK019;46;24.6591;13.0488;11.6103
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMK;TMK023;52;27.1769;14.8021;12.3748
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMK;TMK007;52;26.3084;13.0001;13.3083
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMK;TMK021;49;27.1418;14.6911;12.4507
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMK;TMK010;23;12.2563;5.6798;6.5765
Example Cup 2024;EXC2024-M22;22;TMJ v TMK;TMK;TMK003;9;4.8294;2.4922;2.3372
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMM;TMM008;97;54.21;27.0801;27.1299
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMM;TMM021;89;48.6839;24.774;23.9099
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMM;TMM016;62;33.717;18.4578;15.2592
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMM;TMM009;53;28.8995;14.2108;14.6887
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMM;TMM014;97;52.7053;28.7858;23.9195
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMM;TMM004;97;50.0777;24.2733;25.8044
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMM;TMM010;97;53.511;24.1855;29.3255
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMM;TMM023;79;40.8756;21.8309;19.0447
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMM;TMM013;64;34.7866;17.0765;17.7101
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMM;TMM022;97;53.6079;24.6953;28.9126
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMM;TMM002;97;50.5728;26.2969;24.2759
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMM;TMM012;44;23.8659;12.3171;11.5488
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMM;TMM005;35;19.522;9.0892;10.4328
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMM;TMM017;33;16.9217;8.393;8.5287
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMM;TMM007;18;9.405;4.4612;4.9438
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMM;TMM006;8;4.0068;1.8845;2.1223
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMP;TMP021;59;32.0642;14.7451;17.3191
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMP;TMP002;97;51.748;24.3653;27.3827
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMP;TMP020;97;49.652;24.7462;24.9058
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMP;TMP014;53;27.6902;13.9304;13.7598
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMP;TMP003;64;32.7512;15.7633;16.9879
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMP;TMP017;97;53.1317;24.3677;28.764
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMP;TMP007;48;25.7575;11.8053;13.9522
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMP;TMP023;97;53.5234;24.769;28.7544
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMP;TMP011;56;28.7679;13.5526;15.2153
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMP;TMP019;97;48.7739;25.9235;22.8504
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMP;TMP005;97;54.0192;29.088;24.9312
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMP;TMP010;49;27.3579;13.8486;13.5093
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMP;TMP006;44;22.2711;10.1793;12.0918
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMP;TMP015;41;22.9573;10.5356;12.4217
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMP;TMP004;38;19.3695;9.218;10.1515
Example Cup 2024;EXC2024-M23;23;TMM v TMP;TMP;TMP012;33;16.5898;7.7157;8.8741
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMN;TMN023;97;52.1771;24.1177;28.0594
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMN;TMN011;97;53.2108;28.3411;24.8697
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMN;TMN015;87;47.2683;25.8519;21.4164
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMN;TMN007;97;49.3069;24.7567;24.5502
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMN;TMN005;97;49.193600000000004;23.7815;25.4121
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMN;TMN016;65;35.9829;16.956;19.0269
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMN;TMN018;97;48.9425;24.483;24.4595
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMN;TMN014;58;29.0715;13.6259;15.4456
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMN;TMN019;82;41.2829;19.8203;21.4626
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMN;TMN001;73;37.174;18.988;18.186
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMN;TMN021;97;49.1565;23.7626;25.3939
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMN;TMN010;39;20.6069;10.2422;10.3647
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMN;TMN009;32;16.3338;7.647;8.6868
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMN;TMN020;24;12.9042;6.1552;6.749
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMN;TMN006;15;7.7762;4.0509;3.7253
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMN;TMN003;10;5.3156;2.6761;2.6395
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMO;TMO014;97;51.7413;25.6896;26.0517
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMO;TMO012;71;38.5102;19.4765;19.0337
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMO;TMO002;45;23.933;12.8654;11.0676
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMO;TMO003;97;53.6109;26.9829;26.628
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMO;TMO008;68;37.5465;19.5332;18.0133
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMO;TMO018;97;51.0103;27.5593;23.451
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMO;TMO007;69;36.238;16.4309;19.8071
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMO;TMO022;97;49.278;25.6688;23.6092
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMO;TMO013;97;52.2721;24.4726;27.7995
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMO;TMO021;77;40.7958;20.674;20.1218
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMO;TMO001;97;52.1465;26.7788;25.3677
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMO;TMO019;52;28.3708;13.7742;14.5966
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMO;TMO016;29;14.583;7.7415;6.8415
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMO;TMO020;28;14.1839;7.7459;6.438
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMO;TMO017;26;13.5279;6.7547;6.7732
Example Cup 2024;EXC2024-M24;24;TMN v TMO;TMO;TMO010;20;10.824;4.9896;5.8344
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMA;TMA010;56;30.2392;15.8705;14.3687
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMA;TMA003;60;31.9681;15.177;16.7911
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMA;TMA012;99;51.4013;26.773;24.6283
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMA;TMA008;99;54.7993;27.6376;27.1617
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMA;TMA014;57;30.9366;16.2265;14.7101
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMA;TMA011;99;51.6974;23.9476;27.7498
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMA;TMA020;67;34.7886;18.3742;16.4144
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMA;TMA023;99;51.0432;26.904;24.1392
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMA;TMA013;99;49.5873;23.4721;26.1152
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMA;TMA019;99;55.2272;28.1697;27.0575
Example Cup 2024;EXC2024-M25;25;TMA v TMF;TMA;TMA009;49;25.7825;12.916;12.8665
